113092,Rm in Beautiful Luxury Apt. Bldg,575906,San,Brooklyn,Fort Greene,40.6905,-73.97867,Private room,90,30,0,,,1,0,0,
113265,Brooklyn- Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,40.67582,-73.9518,Private room,60,30,273,2022-07-31,1.91,2,364,2,
152819,Williamsburg 1300 sq ft 3 bedroom,132701,Lauren,Brooklyn,Williamsburg,40.7167,-73.95014,Entire home/apt,398,3,82,2023-02-26,0.58,1,40,5,
153780,Private E. Village Townhouse Stay,739499,Donna,Manhattan,East Village,40.72752,-73.98581,Private room,199,3,225,2022-12-10,1.59,1,3,28,
59121,Convenient 3BR w/6 beds!!,204539,Mark,Queens,Ridgewood,40.70271,-73.8993,Entire home/apt,215,30,4,2023-02-10,0.03,9,365,2,
59709,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 4",186084,Ricardo & Ashlie,Manhattan,Chinatown,40.7178,-73.9932,Entire home/apt,300,7,63,2023-02-25,0.44,1,50,24,
115535,Sun-Drenched Hamilton Hts Jewel,567187,Jane,Manhattan,Harlem,40.82402,-73.95263,Private room,65,30,34,2019-10-30,0.24,1,151,0,
60164,"Beautiful, elegant 3 bed SOHO loft",289653,Harrison,Manhattan,Tribeca,40.72012,-74.00397,Entire home/apt,500,30,110,2022-11-18,0.79,1,156,2,
115748,1 BDRM Apt-Weekend Sublease,585166,Lilly,Queens,Astoria,40.76406,-73.92266,Entire home/apt,110,5,39,2022-08-31,0.28,1,43,5,
154934,Harlem/Hamilton Heights Cozy Room,745069,Kimberly,Manhattan,Harlem,40.8241,-73.94415,Private room,75,30,38,2018-05-08,0.28,2,365,0,
